url_path,views_total,views_unique
/bagarrattaa/email-nuker,595,345
/bagarrattaa/email-nuker/blob/main/bomber.py,57,41
/bagarrattaa/email-nuker/blob/main/emailbomber.py,52,39
/bagarrattaa/email-nuker/issues,27,16
/bagarrattaa/email-nuker/blob/main/README.md,21,14
/bagarrattaa/email-nuker/tree/main/.github/workflows,16,8
/bagarrattaa/email-nuker/releases/tag/v1.0.0,14,11
/bagarrattaa/email-nuker/pulse,13,5
/bagarrattaa/email-nuker/search,11,7
/bagarrattaa/email-nuker/commits,11,6
