url_path,views_total,views_unique
/bagarrattaa/email-nuker,618,353
/bagarrattaa/email-nuker/blob/main/bomber.py,80,55
/bagarrattaa/email-nuker/blob/main/emailbomber.py,66,47
/bagarrattaa/email-nuker/tree/main/.github/workflows,24,14
/bagarrattaa/email-nuker/issues,21,10
/bagarrattaa/email-nuker/blob/main/README.md,17,13
/bagarrattaa/email-nuker/pulse,16,4
/bagarrattaa/email-nuker/releases/tag/v1.0.0,15,12
/bagarrattaa/email-nuker/graphs/traffic,14,1
/bagarrattaa/email-nuker/search,10,6
