url_path,views_total,views_unique
/bagarrattaa/email-nuker,628,347
/bagarrattaa/email-nuker/blob/main/bomber.py,70,52
/bagarrattaa/email-nuker/blob/main/emailbomber.py,61,50
/bagarrattaa/email-nuker/issues,27,13
/bagarrattaa/email-nuker/blob/main/README.md,23,16
/bagarrattaa/email-nuker/tree/main/.github/workflows,23,13
/bagarrattaa/email-nuker/pulse,16,5
/bagarrattaa/email-nuker/releases/tag/v1.0.0,15,12
/bagarrattaa/email-nuker/graphs/traffic,13,1
/bagarrattaa/email-nuker/search,11,7
