url_path,views_total,views_unique
/bagarrattaa/email-nuker,617,350
/bagarrattaa/email-nuker/blob/main/bomber.py,63,44
/bagarrattaa/email-nuker/blob/main/emailbomber.py,53,40
/bagarrattaa/email-nuker/issues,31,20
/bagarrattaa/email-nuker/blob/main/README.md,21,13
/bagarrattaa/email-nuker/tree/main/.github/workflows,13,6
/bagarrattaa/email-nuker/pulse,12,5
/bagarrattaa/email-nuker/releases/tag/v1.0.0,11,9
/bagarrattaa/email-nuker/search,11,7
/bagarrattaa/email-nuker/commits,11,6
