url_path,views_total,views_unique
/bagarrattaa/email-nuker,609,342
/bagarrattaa/email-nuker/blob/main/bomber.py,64,46
/bagarrattaa/email-nuker/blob/main/emailbomber.py,57,44
/bagarrattaa/email-nuker/issues,26,15
/bagarrattaa/email-nuker/blob/main/README.md,22,15
/bagarrattaa/email-nuker/tree/main/.github/workflows,16,8
/bagarrattaa/email-nuker/releases/tag/v1.0.0,15,12
/bagarrattaa/email-nuker/pulse,13,5
/bagarrattaa/email-nuker/search,11,7
/bagarrattaa/email-nuker/pulls,9,9
