url_path,views_total,views_unique
/bagarrattaa/email-nuker,634,357
/bagarrattaa/email-nuker/blob/main/bomber.py,73,54
/bagarrattaa/email-nuker/blob/main/emailbomber.py,60,50
/bagarrattaa/email-nuker/tree/main/.github/workflows,24,14
/bagarrattaa/email-nuker/blob/main/README.md,23,16
/bagarrattaa/email-nuker/issues,23,10
/bagarrattaa/email-nuker/pulse,16,5
/bagarrattaa/email-nuker/releases/tag/v1.0.0,15,12
/bagarrattaa/email-nuker/graphs/traffic,13,1
/bagarrattaa/email-nuker/search,10,6
