url_path,views_total,views_unique
/bagarrattaa/email-nuker,662,365
/bagarrattaa/email-nuker/blob/main/bomber.py,93,57
/bagarrattaa/email-nuker/blob/main/emailbomber.py,73,50
/bagarrattaa/email-nuker/issues,38,17
/bagarrattaa/email-nuker/tree/main/.github/workflows,27,17
/bagarrattaa/email-nuker/releases/tag/v1.0.0,22,18
/bagarrattaa/email-nuker/pulse,18,5
/bagarrattaa/email-nuker/issues/11,17,6
/bagarrattaa/email-nuker/graphs/traffic,16,1
/bagarrattaa/email-nuker/blob/main/README.md,15,12
