url_path,views_total,views_unique
/bagarrattaa/email-nuker,682,381
/bagarrattaa/email-nuker/blob/main/bomber.py,92,55
/bagarrattaa/email-nuker/blob/main/emailbomber.py,70,48
/bagarrattaa/email-nuker/issues,44,19
/bagarrattaa/email-nuker/tree/main/.github/workflows,28,18
/bagarrattaa/email-nuker/releases/tag/v1.0.0,20,16
/bagarrattaa/email-nuker/issues/11,20,7
/bagarrattaa/email-nuker/pulse,18,5
/bagarrattaa/email-nuker/graphs/traffic,16,1
/bagarrattaa/email-nuker/blob/main/README.md,14,12
